5 Minutes,Lane 1 Flow (Veh/5 Minutes),Occ,Speed,402555
05/06/2016 05:25,28,0.0052,66.8,100
05/06/2016 05:30,29,0.0069,65.6,100
05/06/2016 05:35,31,0.0063,66.9,100
05/06/2016 05:40,34,0.0057,67.6,100
05/06/2016 05:45,47,0.0094,67.2,100
05/06/2016 05:50,55,0.0097,67.8,100
05/06/2016 05:55,45,0.011,66.7,100
05/06/2016 06:00,55,0.0098,66.5,100
05/06/2016 06:05,52,0.0098,66.6,100
05/06/2016 06:10,70,0.0126,67.6,100
05/06/2016 06:15,73,0.0142,66.6,100
05/06/2016 06:20,72,0.0133,67.4,100
05/06/2016 06:25,77,0.0135,67.8,100
05/06/2016 06:30,106,0.0258,61.8,100
05/06/2016 06:35,90,0.0159,65.1,100
05/06/2016 06:40,120,0.0219,66,100
05/06/2016 06:45,138,0.0251,67.1,100
05/06/2016 06:50,114,0.0218,66.2,100
05/06/2016 06:55,110,0.0198,67.7,100
05/06/2016 07:00,106,0.0193,68,100
05/06/2016 07:05,144,0.0265,68,100
05/06/2016 07:10,164,0.0306,66.8,100
05/06/2016 07:15,177,0.033,66.6,100
05/06/2016 07:20,184,0.0358,65.4,100
05/06/2016 07:25,170,0.0303,66.9,100
05/06/2016 07:30,224,0.0411,67.1,100
05/06/2016 07:35,193,0.0342,67.5,100
05/06/2016 07:40,250,0.0446,67.8,100
05/06/2016 07:45,257,0.0471,67.4,100
05/06/2016 07:50,218,0.0392,67.3,100
05/06/2016 07:55,252,0.0481,66.6,100
05/06/2016 08:00,245,0.0437,68.2,100
05/06/2016 08:05,266,0.0487,68.5,100
05/06/2016 08:10,262,0.0462,69.5,100
05/06/2016 08:15,270,0.0489,69.3,100
05/06/2016 08:20,259,0.0494,67.8,100
05/06/2016 08:25,251,0.0471,67.5,100
05/06/2016 08:30,224,0.0406,68.1,100
05/06/2016 08:35,293,0.053,68.6,100
05/06/2016 08:40,256,0.0475,68.1,100
05/06/2016 08:45,287,0.0544,67.3,100
05/06/2016 08:50,261,0.0473,68.3,100
05/06/2016 08:55,226,0.0406,68.9,100
05/06/2016 09:00,268,0.0502,68.8,100
05/06/2016 09:05,213,0.0437,66.3,100
05/06/2016 09:10,267,0.051,66.7,100
05/06/2016 09:15,245,0.0454,68.4,100
05/06/2016 09:20,247,0.0485,66.5,100
05/06/2016 09:25,261,0.0531,65.3,100
05/06/2016 09:30,251,0.0485,65.6,100
05/06/2016 09:35,268,0.0508,66.5,100
05/06/2016 09:40,207,0.0382,67.7,100
05/06/2016 09:45,273,0.0522,67.4,100
05/06/2016 09:50,234,0.0446,67.1,100
05/06/2016 09:55,230,0.0492,64.3,100
05/06/2016 10:00,214,0.0409,66,100
05/06/2016 10:05,242,0.0471,66.7,100
05/06/2016 10:10,234,0.0465,66.6,100
05/06/2016 10:15,238,0.0488,65.4,100
05/06/2016 10:20,260,0.0526,65.3,100
05/06/2016 10:25,237,0.0465,66,100
05/06/2016 10:30,236,0.047,66.3,100
05/06/2016 10:35,225,0.0423,67.7,100
05/06/2016 10:40,243,0.0472,67.6,100
05/06/2016 10:45,255,0.0574,64,100
05/06/2016 10:50,253,0.0508,64.8,100
05/06/2016 10:55,247,0.054,63.2,100
05/06/2016 11:00,246,0.0534,62.8,100
05/06/2016 11:05,261,0.0524,63.9,100
05/06/2016 11:10,235,0.0458,65.8,100
05/06/2016 11:15,228,0.0435,66.6,100
05/06/2016 11:20,260,0.0664,62.3,100
05/06/2016 11:25,272,0.0586,61.8,100
05/06/2016 11:30,295,0.0678,60.3,100
05/06/2016 11:35,264,0.0556,61.9,100
05/06/2016 11:40,265,0.0612,59.3,100
05/06/2016 11:45,317,0.0662,61.4,100
05/06/2016 11:50,302,0.072,59.3,100
05/06/2016 11:55,271,0.0559,61.2,100
05/06/2016 12:00,263,0.0563,61.8,100
05/06/2016 12:05,283,0.0566,63.6,100
05/06/2016 12:10,300,0.064,62.1,100
05/06/2016 12:15,295,0.0687,59.3,100
05/06/2016 12:20,303,0.0738,56.5,100
05/06/2016 12:25,339,0.0849,54.3,100
05/06/2016 12:30,279,0.0552,59.9,100
05/06/2016 12:35,349,0.0699,62.2,100
05/06/2016 12:40,300,0.0589,64.3,100
05/06/2016 12:45,314,0.0639,64.5,100
05/06/2016 12:50,303,0.0592,65.4,100
05/06/2016 12:55,328,0.0632,66.5,100
05/06/2016 13:00,319,0.062,66.6,100
05/06/2016 13:05,323,0.0631,66.5,100
05/06/2016 13:10,317,0.0635,65.8,100
05/06/2016 13:15,361,0.072,65.3,100
05/06/2016 13:20,354,0.0688,65.7,100
05/06/2016 13:25,322,0.0604,67,100
05/06/2016 13:30,377,0.0731,66.5,100
05/06/2016 13:35,384,0.0771,65.5,100
05/06/2016 13:40,395,0.0738,67,100
05/06/2016 13:45,332,0.0639,67,100
05/06/2016 13:50,425,0.0809,67.4,100
05/06/2016 13:55,318,0.06,67.9,100
05/06/2016 14:00,366,0.0688,65.4,100
05/06/2016 14:05,383,0.0726,64.1,100
05/06/2016 14:10,405,0.0799,62.3,100
05/06/2016 14:15,408,0.0764,63,100
05/06/2016 14:20,437,0.0823,63,100
05/06/2016 14:25,435,0.085,62,100
05/06/2016 14:30,402,0.0753,62.8,100
05/06/2016 14:35,446,0.0841,62.9,100
05/06/2016 14:40,447,0.0851,62.6,100
05/06/2016 14:45,427,0.0775,64,100
05/06/2016 14:50,459,0.0905,62.2,100
05/06/2016 14:55,440,0.0839,62.2,100
05/06/2016 15:00,451,0.084,62.5,100
05/06/2016 15:05,412,0.0791,62,100
05/06/2016 15:10,446,0.085,61.6,100
05/06/2016 15:15,419,0.0781,62.2,100
05/06/2016 15:20,443,0.0839,62.1,100
05/06/2016 15:25,434,0.0819,62.1,100
05/06/2016 15:30,424,0.0778,63.1,100
05/06/2016 15:35,410,0.0775,62.5,100
05/06/2016 15:40,426,0.0801,62.1,100
05/06/2016 15:45,403,0.0763,62.5,100
05/06/2016 15:50,442,0.0865,61.3,100
05/06/2016 15:55,431,0.0772,63.2,100
05/06/2016 16:00,446,0.0866,62,100
05/06/2016 16:05,442,0.0823,62.4,100
05/06/2016 16:10,429,0.0811,61.9,100
05/06/2016 16:15,459,0.0864,61.7,100
05/06/2016 16:20,404,0.0726,63,100
05/06/2016 16:25,480,0.0957,60.4,100
05/06/2016 16:30,449,0.0882,59.6,100
05/06/2016 16:35,420,0.0819,59.6,100
05/06/2016 16:40,353,0.0706,58.9,100
05/06/2016 16:45,399,0.0837,57.4,100
05/06/2016 16:50,418,0.0749,60.6,100
05/06/2016 16:55,361,0.0669,61.7,100
05/06/2016 17:00,364,0.0715,60.6,100
05/06/2016 17:05,373,0.0698,61.5,100
05/06/2016 17:10,331,0.0674,60.2,100
05/06/2016 17:15,420,0.0769,61.9,100
05/06/2016 17:20,376,0.0674,63.5,100
05/06/2016 17:25,376,0.0799,59.3,100
05/06/2016 17:30,357,0.0662,61.1,100
05/06/2016 17:35,376,0.0664,63.2,100
05/06/2016 17:40,358,0.0668,63.2,100
05/06/2016 17:45,353,0.0678,62.4,100
05/06/2016 17:50,398,0.1071,55.1,100
05/06/2016 17:55,430,0.0814,58.9,100
05/06/2016 18:00,358,0.0713,60.7,100
05/06/2016 18:05,323,0.0589,63.7,100
05/06/2016 18:10,348,0.0622,65.9,100
05/06/2016 18:15,313,0.0575,66.6,100
05/06/2016 18:20,373,0.0669,67.3,100
05/06/2016 18:25,370,0.0662,67.9,100
05/06/2016 18:30,306,0.0546,67.9,100
05/06/2016 18:35,360,0.0653,68,100
05/06/2016 18:40,331,0.0602,67.4,100
05/06/2016 18:45,310,0.0582,66.1,100
05/06/2016 18:50,347,0.0601,68.3,100
05/06/2016 18:55,325,0.0609,67,100
05/06/2016 19:00,342,0.0621,67,100
05/06/2016 19:05,289,0.0518,66.6,100
05/06/2016 19:10,280,0.0517,65.9,100
05/06/2016 19:15,297,0.0527,66.9,100
05/06/2016 19:20,301,0.055,66.6,100
05/06/2016 19:25,331,0.0591,66.9,100
05/06/2016 19:30,287,0.0559,65.6,100
05/06/2016 19:35,282,0.052,65.3,100
05/06/2016 19:40,257,0.0468,65.6,100
05/06/2016 19:45,299,0.0573,64.4,100
05/06/2016 19:50,313,0.0562,65.8,100
05/06/2016 19:55,279,0.0486,67.2,100
05/06/2016 20:00,272,0.0482,67.2,100
05/06/2016 20:05,219,0.0387,67.3,100
05/06/2016 20:10,244,0.0457,65.7,100
05/06/2016 20:15,244,0.0463,65.1,100
05/06/2016 20:20,242,0.0436,65.3,100
05/06/2016 20:25,223,0.0421,64.9,100
05/06/2016 20:30,238,0.0438,65.2,100
05/06/2016 20:35,221,0.0408,65.2,100
05/06/2016 20:40,237,0.0435,65,100
05/06/2016 20:45,194,0.0378,63.8,100
05/06/2016 20:50,200,0.038,63.6,100
05/06/2016 20:55,190,0.0372,62.8,100
05/06/2016 21:00,185,0.0335,65.9,100
05/06/2016 21:05,214,0.042,65.3,100
05/06/2016 21:10,176,0.0314,67.7,100
05/06/2016 21:15,170,0.0302,68.6,100
05/06/2016 21:20,195,0.0342,69.8,100
05/06/2016 21:25,178,0.0355,66.9,100
05/06/2016 21:30,195,0.0355,67.7,100
05/06/2016 21:35,186,0.0334,68.3,100
05/06/2016 21:40,209,0.0403,66.9,100
05/06/2016 21:45,191,0.0358,66.6,100
05/06/2016 21:50,181,0.0337,67.3,100
05/06/2016 21:55,157,0.0293,66.9,100
05/06/2016 22:00,222,0.0436,65.7,100
05/06/2016 22:05,231,0.0416,67.3,100
05/06/2016 22:10,189,0.0359,66.4,100
05/06/2016 22:15,189,0.0339,67.5,100
05/06/2016 22:20,188,0.0358,66.8,100
05/06/2016 22:25,212,0.039,67.1,100
05/06/2016 22:30,215,0.0399,67,100
05/06/2016 22:35,224,0.0416,66.8,100
05/06/2016 22:40,247,0.0451,67.5,100
05/06/2016 22:45,272,0.0534,65.7,100
05/06/2016 22:50,254,0.0463,66.8,100
05/06/2016 22:55,256,0.0462,67.3,100
05/06/2016 23:00,240,0.0444,66.8,100
05/06/2016 23:05,276,0.0507,66.6,100
05/06/2016 23:10,245,0.0457,65.9,100
05/06/2016 23:15,161,0.0296,65.9,100
05/06/2016 23:20,160,0.0295,66.2,100
05/06/2016 23:25,168,0.0303,67.1,100
05/06/2016 23:30,156,0.0275,67.9,100
05/06/2016 23:35,142,0.0259,67.3,100
05/06/2016 23:40,106,0.0193,67.2,100
05/06/2016 23:45,161,0.0296,67.2,100
05/06/2016 23:50,115,0.0202,67.5,100
05/06/2016 23:55,130,0.0246,66.7,100
05/09/2016 00:00,43,0.0074,67.6,100
05/09/2016 00:05,52,0.0134,65.7,100
05/09/2016 00:10,59,0.0114,65.9,100
05/09/2016 00:15,68,0.0145,67.5,100
05/09/2016 00:20,42,0.0072,66.7,100
05/09/2016 00:25,47,0.0093,67.2,100
05/09/2016 00:30,44,0.0099,65.4,100
05/09/2016 00:35,30,0.0058,61.6,100
05/09/2016 00:40,31,0.0056,68,100
05/09/2016 00:45,10,0.0023,66,100
05/09/2016 00:50,34,0.0064,66.3,100
05/09/2016 00:55,31,0.0053,67.1,100
05/09/2016 01:00,27,0.0052,67.4,100
05/09/2016 01:05,28,0.0051,67.7,100
05/09/2016 01:10,19,0.0033,67.1,100
05/09/2016 01:15,29,0.0055,66.9,100
05/09/2016 01:20,12,0.0022,67.9,100
05/09/2016 01:25,25,0.0048,67.8,100
05/09/2016 01:30,19,0.0036,67.7,100
05/09/2016 01:35,21,0.0044,66.9,100
05/09/2016 01:40,23,0.0047,66.5,100
05/09/2016 01:45,16,0.0038,66,100
05/09/2016 01:50,10,0.0018,66.3,100
05/09/2016 01:55,21,0.0042,66.7,100
05/09/2016 02:00,9,0.0019,66.9,100
05/09/2016 02:05,22,0.0036,67.2,100
05/09/2016 02:10,17,0.0031,67.6,100
05/09/2016 02:15,17,0.003,67.6,100
05/09/2016 02:20,6,0.0009,68.3,100
05/09/2016 02:25,23,0.0046,67.5,100
05/09/2016 02:30,18,0.0036,67.9,100
05/09/2016 02:35,9,0.0019,66.4,100
05/09/2016 02:40,12,0.0023,67,100
05/09/2016 02:45,13,0.0024,68.4,100
05/09/2016 02:50,10,0.0021,67.1,100
05/09/2016 02:55,10,0.0018,67.7,100
05/09/2016 03:00,6,0.0011,67.1,0
05/09/2016 03:05,13,0.0031,66.8,100
05/09/2016 03:10,8,0.0022,65,0
05/09/2016 03:15,19,0.0035,67.4,100
05/09/2016 03:20,13,0.0025,66.5,100
05/09/2016 03:25,6,0.0013,65.7,0
05/09/2016 03:30,20,0.0056,66.7,100
05/09/2016 03:35,12,0.002,67.2,100
05/09/2016 03:40,8,0.0018,67.2,0
05/09/2016 03:45,34,0.0058,68.3,100
05/09/2016 03:50,15,0.0033,66.9,100
05/09/2016 03:55,17,0.0031,68.8,100
05/09/2016 04:00,18,0.0042,66.4,100
05/09/2016 04:05,24,0.0043,67.3,100
05/09/2016 04:10,21,0.0039,68.5,100
05/09/2016 04:15,29,0.0051,68,100
05/09/2016 04:20,29,0.0072,67.3,100
05/09/2016 04:25,16,0.0043,67.6,100
05/09/2016 04:30,25,0.0056,65.5,100
05/09/2016 04:35,21,0.0053,65.8,100
05/09/2016 04:40,30,0.0052,67.2,100
05/09/2016 04:45,36,0.0087,66.8,100
05/09/2016 04:50,32,0.0058,67.5,100
05/09/2016 04:55,19,0.0034,68,100
05/09/2016 05:00,30,0.0072,63.6,100
05/09/2016 05:05,15,0.0028,66,100
05/09/2016 05:10,38,0.0067,66.9,100
05/09/2016 05:15,33,0.0062,67.5,100
05/09/2016 05:20,21,0.0038,66.9,100
05/09/2016 05:25,38,0.0078,67.1,100
05/09/2016 05:30,35,0.0064,67.8,100
05/09/2016 05:35,44,0.0083,66.9,100
05/09/2016 05:40,45,0.0076,68.1,100
05/09/2016 05:45,61,0.0113,68.2,100
05/09/2016 05:50,54,0.0094,68.4,100
05/09/2016 05:55,50,0.0103,67.6,100
05/09/2016 06:00,52,0.0094,67.9,100
05/09/2016 06:05,68,0.0127,67.2,100
05/09/2016 06:10,55,0.0112,66.5,100
05/09/2016 06:15,98,0.0175,68.4,100
05/09/2016 06:20,91,0.0166,67.3,100
05/09/2016 06:25,83,0.0147,67.2,100
05/09/2016 06:30,102,0.0175,68,100
05/09/2016 06:35,101,0.0181,68.6,100
05/09/2016 06:40,146,0.0248,69.4,100
05/09/2016 06:45,147,0.0262,68.4,100
05/09/2016 06:50,118,0.0216,67.5,100
05/09/2016 06:55,148,0.0264,68.5,100
05/09/2016 07:00,139,0.0232,69.2,100
05/09/2016 07:05,153,0.0261,69.4,100
05/09/2016 07:10,155,0.0276,68.7,100
05/09/2016 07:15,199,0.0379,66.3,100
05/09/2016 07:20,207,0.0386,66.1,100
05/09/2016 07:25,229,0.0418,66,100
05/09/2016 07:30,198,0.0337,68.3,100
05/09/2016 07:35,239,0.0577,60.6,100
05/09/2016 07:40,210,0.0365,65.2,100
05/09/2016 07:45,230,0.0399,67,100
05/09/2016 07:50,263,0.0469,67.6,100
05/09/2016 07:55,237,0.0421,67.5,100
05/09/2016 08:00,218,0.0377,68.5,100
05/09/2016 08:05,242,0.0411,69.9,100
05/09/2016 08:10,250,0.0452,68.6,100
05/09/2016 08:15,282,0.05,68.5,100
05/09/2016 08:20,291,0.0541,67.2,100
05/09/2016 08:25,242,0.0462,65.5,100
05/09/2016 08:30,311,0.0562,66.1,100
05/09/2016 08:35,295,0.0527,67.1,100
05/09/2016 08:40,263,0.0474,66.9,100
05/09/2016 08:45,280,0.0507,66.9,100
05/09/2016 08:50,252,0.0449,67.4,100
05/09/2016 08:55,266,0.0467,68.2,100
05/09/2016 09:00,248,0.045,67.6,100
05/09/2016 09:05,236,0.0428,67.4,100
05/09/2016 09:10,241,0.0444,66.8,100
05/09/2016 09:15,227,0.0408,66.9,100
05/09/2016 09:20,257,0.0476,66.9,100
05/09/2016 09:25,242,0.048,64.4,100
05/09/2016 09:30,196,0.0391,63,100
05/09/2016 09:35,232,0.0459,63.3,100
05/09/2016 09:40,211,0.0416,63.1,100
05/09/2016 09:45,229,0.0462,62.2,100
05/09/2016 09:50,190,0.037,62.6,100
05/09/2016 09:55,227,0.0452,62.5,100
05/09/2016 10:00,209,0.0402,63.9,100
05/09/2016 10:05,180,0.034,65.2,100
05/09/2016 10:10,192,0.0379,64.3,100
05/09/2016 10:15,228,0.048,61.7,100
05/09/2016 10:20,205,0.0384,64.1,100
05/09/2016 10:25,202,0.0373,65.2,100
05/09/2016 10:30,199,0.0367,65.7,100
05/09/2016 10:35,190,0.0376,64.7,100
05/09/2016 10:40,209,0.0397,64.9,100
05/09/2016 10:45,223,0.0438,63.7,100
05/09/2016 10:50,190,0.0373,63.6,100
05/09/2016 10:55,255,0.056,61.2,100
05/09/2016 11:00,205,0.0457,59.2,100
05/09/2016 11:05,192,0.0353,62.7,100
05/09/2016 11:10,218,0.0414,63.8,100
05/09/2016 11:15,221,0.044,62.7,100
05/09/2016 11:20,228,0.0412,65.6,100
05/09/2016 11:25,226,0.0421,65.6,100
05/09/2016 11:30,231,0.0433,65.7,100
05/09/2016 11:35,206,0.0392,65.1,100
05/09/2016 11:40,253,0.0494,65,100
05/09/2016 11:45,196,0.0358,66.1,100
05/09/2016 11:50,246,0.0484,64.5,100
05/09/2016 11:55,235,0.0449,64.5,100
05/09/2016 12:00,239,0.0456,64.7,100
05/09/2016 12:05,260,0.0495,64.8,100
05/09/2016 12:10,205,0.0401,64,100
05/09/2016 12:15,248,0.047,65.2,100
05/09/2016 12:20,233,0.045,64.9,100
05/09/2016 12:25,279,0.0541,64.5,100
05/09/2016 12:30,266,0.0499,64.9,100
05/09/2016 12:35,214,0.039,66.1,100
05/09/2016 12:40,244,0.0468,65.1,100
05/09/2016 12:45,228,0.0421,65.8,100
05/09/2016 12:50,252,0.0498,64.7,100
05/09/2016 12:55,246,0.0464,65.2,100
05/09/2016 13:00,224,0.0438,65.6,100
05/09/2016 13:05,251,0.0488,65.8,100
05/09/2016 13:10,242,0.0461,66.8,100
05/09/2016 13:15,224,0.0407,68.3,100
05/09/2016 13:20,267,0.0508,68.2,100
05/09/2016 13:25,244,0.0458,68.5,100
05/09/2016 13:30,278,0.0539,67.6,100
05/09/2016 13:35,294,0.0546,68.2,100
05/09/2016 13:40,280,0.0517,68.6,100
05/09/2016 13:45,277,0.0531,67.6,100
05/09/2016 13:50,301,0.0602,66,100
05/09/2016 13:55,318,0.06,66.8,100
05/09/2016 14:00,292,0.0555,67.2,100
05/09/2016 14:05,314,0.0614,66.4,100
05/09/2016 14:10,295,0.0576,66.2,100
05/09/2016 14:15,336,0.0614,68.1,100
05/09/2016 14:20,330,0.063,67.9,100
05/09/2016 14:25,354,0.0648,68.7,100
05/09/2016 14:30,325,0.062,68.1,100
05/09/2016 14:35,385,0.0735,67.6,100
05/09/2016 14:40,366,0.0707,67,100
05/09/2016 14:45,402,0.0759,67.1,100
05/09/2016 14:50,359,0.067,67.8,100
05/09/2016 14:55,336,0.0611,68.6,100
05/09/2016 15:00,353,0.0649,66.6,100
05/09/2016 15:05,370,0.0679,66.2,100
05/09/2016 15:10,371,0.0711,64.6,100
05/09/2016 15:15,377,0.0715,64,100
05/09/2016 15:20,411,0.0766,64.4,100
05/09/2016 15:25,382,0.0709,64.4,100
05/09/2016 15:30,409,0.0782,63.7,100
05/09/2016 15:35,427,0.0792,64.2,100
05/09/2016 15:40,422,0.084,62.7,100
05/09/2016 15:45,414,0.0802,62.3,100
05/09/2016 15:50,455,0.0881,61.9,100
05/09/2016 15:55,424,0.0805,62.7,100
05/09/2016 16:00,420,0.0808,60.9,100
05/09/2016 16:05,431,0.0814,60.6,100
05/09/2016 16:10,376,0.0729,59.8,100
05/09/2016 16:15,440,0.085,59.3,100
05/09/2016 16:20,348,0.0679,58.9,100
05/09/2016 16:25,431,0.0807,59.7,100
05/09/2016 16:30,446,0.0872,59.6,100
05/09/2016 16:35,395,0.0746,60.2,100
05/09/2016 16:40,459,0.0876,59.9,100
05/09/2016 16:45,405,0.0764,60.2,100
05/09/2016 16:50,400,0.0726,61.3,100
05/09/2016 16:55,383,0.0701,61.5,100
05/09/2016 17:00,444,0.082,61.6,100
05/09/2016 17:05,355,0.0634,63,100
05/09/2016 17:10,341,0.0626,62.5,100
05/09/2016 17:15,423,0.0804,61.5,100
05/09/2016 17:20,427,0.0796,61.3,100
05/09/2016 17:25,470,0.0861,61.6,100
05/09/2016 17:30,431,0.0779,62.2,100
05/09/2016 17:35,390,0.0702,62.8,100
05/09/2016 17:40,418,0.0767,62.5,100
05/09/2016 17:45,401,0.0784,60.9,100
05/09/2016 17:50,427,0.0806,60.8,100
05/09/2016 17:55,444,0.0852,60.1,100
05/09/2016 18:00,379,0.067,62.6,100
05/09/2016 18:05,408,0.0751,62.8,100
05/09/2016 18:10,404,0.0746,62.8,100
05/09/2016 18:15,419,0.0787,62.1,100
05/09/2016 18:20,411,0.0756,62.4,100
05/09/2016 18:25,377,0.0667,63.8,100
05/09/2016 18:30,396,0.0716,63.8,100
05/09/2016 18:35,410,0.0771,62.7,100
05/09/2016 18:40,367,0.0666,62.9,100
05/09/2016 18:45,382,0.0695,63,100
05/09/2016 18:50,367,0.0694,62.2,100
05/09/2016 18:55,314,0.0565,63,100
05/09/2016 19:00,318,0.0555,65,100
05/09/2016 19:05,293,0.0542,64.6,100
05/09/2016 19:10,296,0.0516,66.2,100
05/09/2016 19:15,284,0.0526,65.1,100
05/09/2016 19:20,251,0.0436,66.5,100
05/09/2016 19:25,282,0.0501,66.1,100
05/09/2016 19:30,272,0.0485,66.1,100
05/09/2016 19:35,231,0.0406,66.4,100
05/09/2016 19:40,233,0.0404,67,100
05/09/2016 19:45,260,0.0472,66.2,100
05/09/2016 19:50,235,0.0416,66.1,100
05/09/2016 19:55,230,0.0433,64.6,100
05/09/2016 20:00,198,0.0377,63.2,100
05/09/2016 20:05,217,0.0378,65.4,100
05/09/2016 20:10,221,0.0396,65.8,100
05/09/2016 20:15,181,0.0299,67.8,100
05/09/2016 20:20,229,0.04,67.6,100
05/09/2016 20:25,195,0.0356,66.4,100
05/09/2016 20:30,187,0.035,65.3,100
05/09/2016 20:35,158,0.0275,66.8,100
05/09/2016 20:40,169,0.0307,65.6,100
05/09/2016 20:45,154,0.031,63,100
05/09/2016 20:50,153,0.0293,63.6,100
05/09/2016 20:55,158,0.0279,64.6,100
05/09/2016 21:00,157,0.0297,65.3,100
05/09/2016 21:05,137,0.0256,65.8,100
05/09/2016 21:10,170,0.0315,66.5,100
05/09/2016 21:15,142,0.0246,68.4,100
05/09/2016 21:20,164,0.0285,69.5,100
05/09/2016 21:25,162,0.0316,67.3,100
05/09/2016 21:30,150,0.0271,67.4,100
05/09/2016 21:35,155,0.0292,67.4,100
05/09/2016 21:40,144,0.0261,67.1,100
05/09/2016 21:45,136,0.0238,68.2,100
05/09/2016 21:50,164,0.0279,69.7,100
05/09/2016 21:55,144,0.0265,68.8,100
05/09/2016 22:00,130,0.0236,67.7,100
05/09/2016 22:05,145,0.0242,68.9,100
05/09/2016 22:10,142,0.0249,68.7,100
05/09/2016 22:15,126,0.0243,66.8,100
05/09/2016 22:20,138,0.0249,67.6,100
05/09/2016 22:25,147,0.0268,67.3,100
05/09/2016 22:30,140,0.0251,67.5,100
05/09/2016 22:35,115,0.0202,67.8,100
05/09/2016 22:40,146,0.0249,68.8,100
05/09/2016 22:45,143,0.0257,68,100
05/09/2016 22:50,124,0.0222,68.7,100
05/09/2016 22:55,174,0.0294,69.6,100
05/09/2016 23:00,132,0.0229,68.6,100
05/09/2016 23:05,140,0.0245,68.2,100
05/09/2016 23:10,119,0.021,67.7,100
05/09/2016 23:15,144,0.027,66.6,100
05/09/2016 23:20,116,0.0205,66.8,100
05/09/2016 23:25,88,0.0148,68.1,100
05/09/2016 23:30,83,0.0149,67.6,100
05/09/2016 23:35,81,0.0146,66.5,100
05/09/2016 23:40,71,0.0132,66.6,100
05/09/2016 23:45,66,0.0116,67.6,100
05/09/2016 23:50,73,0.0134,67.1,100
05/09/2016 23:55,60,0.0103,68.5,100
05/10/2016 00:00,46,0.0082,67.6,100
05/10/2016 00:05,49,0.0086,67.5,100
05/10/2016 00:10,42,0.0075,67.1,100
05/10/2016 00:15,56,0.0096,67.6,100
05/10/2016 00:20,29,0.0048,67.4,100
05/10/2016 00:25,48,0.0084,68.1,100
05/10/2016 00:30,32,0.0055,67.3,100
05/10/2016 00:35,30,0.0056,67.1,100
05/10/2016 00:40,37,0.0065,67.1,100
05/10/2016 00:45,32,0.0057,67.4,100
05/10/2016 00:50,27,0.0049,67.8,100
05/10/2016 00:55,34,0.0075,66.5,100
05/10/2016 01:00,28,0.0057,65.4,100
05/10/2016 01:05,20,0.0039,66.8,100
05/10/2016 01:10,32,0.0059,67.6,100
05/10/2016 01:15,25,0.0043,66.9,100
05/10/2016 01:20,20,0.0048,66.9,100
05/10/2016 01:25,29,0.005,66.2,100
05/10/2016 01:30,22,0.0037,67.8,100
05/10/2016 01:35,18,0.0037,66.8,100
05/10/2016 01:40,20,0.0036,67.1,100
05/10/2016 01:45,18,0.0029,67.1,100
05/10/2016 01:50,15,0.0027,66.9,100
05/10/2016 01:55,14,0.0026,67.7,100
05/10/2016 02:00,12,0.0024,67,100
05/10/2016 02:05,16,0.0025,67.8,100
05/10/2016 02:10,10,0.0018,67.4,100
05/10/2016 02:15,13,0.0028,67.1,100
05/10/2016 02:20,7,0.0012,67.6,100
05/10/2016 02:25,10,0.0018,67.7,100
05/10/2016 02:30,15,0.0027,67.7,100
05/10/2016 02:35,14,0.0023,67.3,100
05/10/2016 02:40,4,0.0007,67.4,100
05/10/2016 02:45,13,0.0026,66.1,100
05/10/2016 02:50,10,0.0021,66.2,100
05/10/2016 02:55,6,0.0012,66.4,100
05/10/2016 03:00,7,0.0011,67.6,100
05/10/2016 03:05,11,0.0018,68.2,100
05/10/2016 03:10,5,0.0008,67.9,100
05/10/2016 03:15,4,0.0008,65.2,100
05/10/2016 03:20,10,0.0018,66.5,100
05/10/2016 03:25,8,0.0012,67.7,100
05/10/2016 03:30,7,0.0013,68.4,100
05/10/2016 03:35,11,0.0026,66.4,100
05/10/2016 03:40,18,0.004,66.5,100
05/10/2016 03:45,16,0.003,67.9,100
05/10/2016 03:50,16,0.0035,66.9,100
05/10/2016 03:55,10,0.002,67.4,100
05/10/2016 04:00,15,0.0029,67.8,100
05/10/2016 04:05,9,0.002,66.7,100
05/10/2016 04:10,17,0.0037,67.5,100
05/10/2016 04:15,12,0.0023,68.1,100
05/10/2016 04:20,20,0.0055,66.1,100
05/10/2016 04:25,20,0.0038,67.2,100
05/10/2016 04:30,17,0.0041,66.4,100
05/10/2016 04:35,24,0.0062,65.8,100
05/10/2016 04:40,18,0.0042,66.8,100
05/10/2016 04:45,19,0.0033,67.9,100
05/10/2016 04:50,36,0.0071,67.9,100
05/10/2016 04:55,35,0.0075,67,100
05/10/2016 05:00,28,0.0053,66.8,100
05/10/2016 05:05,25,0.0044,68.2,100
05/10/2016 05:10,28,0.0058,66.4,100
05/10/2016 05:15,31,0.0053,67.5,100
05/10/2016 05:20,37,0.0087,66.3,100
05/10/2016 05:25,34,0.0068,66.1,100
05/10/2016 05:30,38,0.0078,66.5,100
05/10/2016 05:35,37,0.0063,67.7,100
05/10/2016 05:40,51,0.0097,67.4,100
05/10/2016 05:45,44,0.0089,67.1,100
05/10/2016 05:50,41,0.0073,66.9,100
05/10/2016 05:55,55,0.0118,66.3,100
05/10/2016 06:00,67,0.0119,67.2,100
05/10/2016 06:05,52,0.0088,67.2,100
05/10/2016 06:10,58,0.0105,67.9,100
05/10/2016 06:15,84,0.0149,68,100
